id,profileName,text,date,title,rating,images,helpful,Stil,language
R1A6Y826YM8Z2F,Mandy,I've only used it a handful of times but it works great and just what I need for the days I dont want a poker straight look. I just wish there was a medium heat setting as it eventually gets really hot and I'm all about less hair damage. It's also louder than my current blow dryer but not a deal breaker. Easier than a round brush and a regular blow dryer!,2018-12-19,Glad I bought this!,4,,0,Schwarz,en
RHSGBK2GYJ96V,Cherette,I absolutely loved this drying brush! I will be buying one again here as the motor just junked out on me which was likely a one off. This has been the best drying brush I have ever had despite the oops haha.,2021-08-29,Never Pulled my hair! Left it silky and soft.,5,,0,Schwarz,en
RUD2F2PR64ON1,Lisa M.,I had damaged hair and purchased so it would be better for my hair and it has been. Love this product you won’t be disappointed,2022-01-15,Great purchase,5,,0,Schwarz,en
R3JK6WMS0RCDUL,fatiha b.,"Parfaite, rien a dire sauf le bruit",2022-08-29,Revlon brosse,5,,0,Schwarz,fr
RRKR9BDBNFMHB,Joshua Davis,"It’s quite large and a little hard to hold for a long period. It gets really hot to the touch on the high setting. Seems to dry my hair fairly quickly, I have very thin fine hair and it usually takes a long time to dry. Hair doesn’t get knotted or stuck in it. Overall I really enjoy it.",2020-12-30,Great Dryer,5,,0,Schwarz,en
R21W84U5IP8QWO,Ismailova Aidana,Veramente un buon acquistò. Mi piaciuto,2022-03-21,Mi piace,4,,0,Kurze Haare,it
RSBUOHXKEMH0U,Giustina B.,Regalato a mia mamma non molto brava con la piega .Facile da usare la usa sia per l’asciugatura che per lo styling,2022-01-17,REGALO PER MIA MAMMA CON POCA DIMESTICHEZZA,4,,0,Schwarz,it
R325C1PUCRPO3V,nancy laurence,"Je l utilise à tous les jours depuis son achat, je me serre des 3 manière de contrôler les températures. Aucun regret de l avoir acheté.",2021-12-29,C est magique ❤❤.,5,,0,Schwarz,fr
R1KJ3607NCWVFE,Daniela Abrahim,"Super aprovada, entrega muito rápida, e a escova e perfeita, muito fácil de usar, amei 🧡",2022-08-01,Escova perfeita,5,https://m.media-amazon.com/images/I/71MldqAAYBL.jpg,0,Schwarz,pt
R32T92BV5RKMUU,Cindy,"Me encanto, ya lo habia usado una amiga me presto el suyo y en realidad quede encantada por eso me lo encargue, lo recomiendo mucho",2022-06-29,Super buen producto,5,,0,Booster,es
R5W669S3G0TAQ,Amazon Customer,"I am very impressed with this brush. It is very easy to use and works perfectly on my curly hair. My hair looks nice and shiny, no more frizz. Yes I would recommend it!",2022-02-06,Great,5,https://m.media-amazon.com/images/I/7106AL9ILSL.jpg,1,Titan,en
R2RPO35DV5KIOZ,Atram,"Al principio, me gustó el resultado, pero al tiempo empecé a notar que me rompía el pelo, así que yo no lo recomiendo",2022-05-29,No me convence,3,,0,Schwarz,es
R106V8BY665F6P,Jillian Dickie,"I bought this a couple years ago, it does an awesome job making my hair dry nice and not frizzy however after about a year of use it started to ruin my hair! It gave me such bad split ends my hair wouldn't grow at all. It doesn't have good enough temperature control so it gets really hot and the bristles bend. I would not recommend this to anyone, it seems so good at first but it is not worth the damage you will eventually receive. Buy a professional product if you want a hot brush.",2022-10-14,This WILL damage your hair eventually,1,,2,Schwarz,en
R3UBGBAPBFGXRI,Andrea V.,Es como secarse y plancharse el pelo al mismo tiempo y sin mucho esfuerzo.,2022-08-01,Me encanta!,5,,0,Schwarz,es
R17774AAJLDVUU,TDotShopper,I read the Slate article that said this was the greatest hair tool ever and immediately bought it. I use a travel size hair dryer normally so this tool felt bulky and trickier to manager than a blow dryer and round brush. It’s also really loud. But my hair is softer and shinier when I use it.  Slightly more volume.,2019-06-16,Softer hair,4,,0,Schwarz,en
R1HZA4A31HMGMZ,Josee Godin,Sèche bien mais très lourd,2022-01-25,Séchoir à cheveux,3,,0,Schwarz,fr
R5G370V5BSSXM,Vanessa C,"This gets so hot I've actually had to stop and walk away for a bit, with the fear of burning my hair or ears!  It does what it's supposed to as far as the end result though",2020-08-01,Yikes the heat!,4,,0,Schwarz,en
R17XOXU2HP7P6A,W. Albert Skinner,Product is gentle on hair.,2022-06-07,Revlon 1000,5,,0,Schwarz,en
RWUC17JVYEJIN,stoyanka petrova,I definitely recommend it,2022-07-07,Great product,5,,0,Titan,en
R35H6C0PTE3FB3,Laura,"It’s easy to use, I was a bit sceptical at first because my hair is curly but I love it and use it a lot",2022-01-12,It’s worth it,5,,0,Schwarz,en
R11BGZVHK0XQ5V,chaineze berria,Très facile à utiliser et manipuler. N’abîme pas les cheveux je suis conquise totalement. J’ai les cheveux bouclés de base et il vient très bien à bout de mes jolies boucles pour un effet souple.,2022-04-03,Facile d’utilisation,5,,0,Kurze Haare,fr
RNY2BMW71K2XD,Carbonello linda,Bien mais bruyant par contre il ne faut pas avoir bcp de masse sinon inefficace,2022-04-25,Bien mais bruyant,3,,1,Schwarz,fr
R16XW0VYU64ONG,schuttringer marie-anne,"Très bien , très fonctionnel ,fait un beau volume pour moi qui ai les cheveux très fins mais assez imposant , il prend beaucoup de place .. et dans le tiroir et dans la main 😉.",2022-03-31,Fonctionne très bien,5,,0,Schwarz,fr
R2Y9ZEWGF6CFY2,Cindy,Brosse bruyante et assez grosse ce qui rend difficile la prise de cheveux dès la racine ayant les cheveux épais.Doit mieux fonctionner sur cheveux fins.,2022-03-02,Trop épaisse et bruyante,3,,0,Schwarz,fr
R1JR8TNWUC86QS,Beatrice Cajuste,Nice I thought it was turning to dry the hair the brush part doesn’t rotate,2021-05-13,I thought the brush rotated but good blow dryer,4,,0,Schwarz,en
R1DGIUPNZ373JY,Bernie,Best drying brush I have ever purchased!,2022-06-01,The Best,5,,0,Schwarz,en
R1GQAOEQ77RKJN,Maron,"I have wiry, coarse, curly hair,and  I don't normally use a blow drier because it frizzes and volumizes my hair. Not pretty.  This doesn't add body, it just makes it straight and smooth. Love, love love it.No more going out of the house with wet hair. Bye bye curls.",2021-05-18,Love it!,5,,0,Schwarz,en
R1TTF9K32XIFRQ,AM ,"After just a year, this literally was catching fire.  I’m unable to return or even contact about this. When it works it’s great.  But for the money it should last more than a year.  And dangerous.  Do not buy.  Buy cheaper if it’s a yearly purchase",2021-05-03,Don’t buy.,5,,0,Schwarz,en
R22FW1XNR84K95,Christina Morane,"Works great, dries my hair in less time then a traditional blow dryer.  It's a little large, but I manage with smaller sections. I only would have preferred a smaller barrel. Otherwise it's perfect!",2021-10-08,Works great,5,,0,Schwarz,en
R144I3ZYWQILUC,Victoria Kirkwood,"***** 100% LOVE is product !!!! I am so happy I have bought this it cuts my hair routine in half💋 I have wavy curly hair and if I don’t put product in it to be curly or to be straight I would have to blow dry then straighten. Now I have the best of both world I can dry and add a curl or dry and have a perfect blow out every time what more could I ask for. Recommending to everyone family, friends .... girl walking down the sidewalk hahaha 💁‍♀️",2019-07-04,100% Amazing ⭐️⭐️⭐️⭐️⭐️,5,,0,Schwarz,en
R3BL4LECFV5PHJ,Marisol González López,"Es un poco grande, pero funciona bien.",2022-09-08,Me encanta como me deja mi pelo,5,,0,Schwarz,es
R2WGV1X8M9XJX,Jessy cardinal,"I have very thick and curly hair and blow drying my hair can take up 1h. So basically I had given up on my hair because who has 1h to spare every few day? AMIRIGHT?So I ordered this on a whim (never knew this type of device even existed) and boy my world has been turned upside down, my socks have been rocked, etc.It now takes a maximum of 15 minutes to blow dry my hair and the blowdry is of much better quality than the old blowdryer and brush.Cannot recommend it enough, I just don't understand why this product has not had the glory it deserves.",2018-10-03,THIS IS A GAME CHANGER,5,,0,Schwarz,en
R19CNNK4OHY288,Rosie G.,"A very handy tool, but it still leaves my hair with a bit of frizz and I have to run a flat iron through it, it does give me a lot more volume and saves me blow drying step. I did find you have to air dry your hair before using it otherwise takes too long",2019-08-31,Great tool and addition to my hair routine,4,,0,Schwarz,en
R3CDBF5YUATLJM,Amazon Customer,The drying power is not as strong as similar products I have used. However it is very easy to use and the cool tip is very appropriate to avoid getting burned.,2020-12-01,Practical,4,,0,Schwarz,en
R30MGJQP59XSSA,Janet S.,Para mi no funciona. Tengo el pelo medio largo y fino y su tamaña es muy incomodo de usar.,2022-06-14,para mi no funciona porque es muy grande,3,,0,Schwarz,es
R6KBKP21HZS2,Angie,It’s so easy to use and love that it dries and styles in one go. Saves time and effort and great results. I wish I’d bought one sooner.,2021-12-06,Great styling tool,5,,0,Schwarz,en
R1HOH2XN6NR8HM,Amazon Customer,This product is just okay…I find it a bit heavy and awkward to handle .,2021-12-06,Mmm just okay,3,,0,Schwarz,en
RTU9BOK80P42G,jessie,"I'm really happy with this product. I have fine, fair, long-ish hair with pretty much no body. It was great to add a bit of oomph to the roots, and smoothed the rest of my hair with some sleek curl. The dry time was quick and it was easy to use. I wouldn't suggest it for curly hair though, even with slight tangles it tugs a bit. I'd be careful with it on wet hair, I think it'd be fairly easy to damage your hair by over-pulling on it.",2019-09-07,Works as expected,5,,1,Schwarz,en
REVFCSISGS9Q9,Ninapup,"I rarely write reviews, but this dryer is outstanding. The  1000 wattage plus the design dries  hair quickly.hair looks smoother with this type of rubber tipped brush, which is likely less damaging to the  The size surprised me at first but I quickly got used to it and now can dry my back hair more effectively. Highly recommend.(My hair  type is thick, wavy, and porous . It dries and stays straight in low humidity, but waves/curls/frizzes out quite unattractively to twice the volume in high humidity)",2019-07-26,Quality dryer for smoothing hair with minimal damage.,5,,0,Schwarz,en
R15EYKKSLATT3A,Sandra,Me parece una buena compra y una buena calidad precio.Hace su función seca y peina bien.Es un poco grande y grueso para manejar pero para  lo considero una buena compra,2022-05-02,Buena compra,5,,0,Schwarz,es
RF8ADP3JRU4B9,le_la,"Really love this product and on my friend's hair that is thicker - it works perfectly.  On my thinner hair, the effect is still really nice but sometimes a bit on the frizz side of things.  That being said, still would highly recommend!",2020-03-02,Great- better on thicker hair it seems,4,,0,Schwarz,en
R2A874FWS5XRY2,John Lewis,"Love this item! It’s easy to hold, temperature setting is at the end of the handle which is great, it has a cool setting to set the style and the cord swivels so it doesn’t get twisted. It smooths your hair down but it doesn’t get to your scalp. You might have to blow dry beer your scalp for a few minutes before using this. Other than that this is an awesome brush!",2020-05-05,You need this!!,5,,0,Schwarz,en
R3HUNAKH5PM9LD,Marion McC,Bought after recommendation from friend. Good brush dryer only used once so far.,2022-05-30,Good drying speeds,5,,0,Kurze Haare,en
R2GOI62R9ZWF2G,Alisa Norrey,"I have long, thick and wavy hair. My blow out time is much faster and I’m happy with the results.  My arm doesn’t tire out and I just have to blow dry my roots after quickly.",2020-08-01,Fast with great results for thick hair,4,,0,Schwarz,en
R2Q56H1K55IG01,Blanca,Funciona perfectament! El problema es que cuando estan un rato largo utilizandolo se calienta un poco pero lo bueno es que funciona super bieny hace su funcion,2022-05-22,Es bueno,5,,0,Schwarz,es
R2IKMBG64N841V,Victoria,"J’ai acheté cette brosse chauffante suite à l’engouement qu’elle a eu sur les réseaux sociaux. J’en suis globalement contente, le brushing se fait bien plus facilement et rapidement en revanche il ne tient pas... dès le lendemain si vous souhaitez avoir une jolie coiffure, il faut ré humidifier ses cheveux pour pouvoir utiliser la brosse. De plus, la brosse est très grosse elle lisse donc bien mais pour un effet brushing avec des boucles et mouvements plus serrés je ne la recommanderai pas. Il faudrait une plus petite tête de brosse amovible.",2020-10-31,Bonne brosse dans l’ensemble,3,,1,Schwarz,fr
R1TU4FM9BUGHDP,Carmen García,"CUANDO LLEGUE DE VIAJE ILUSIONADA POR VER MI NUEVO PRODUCTO ME LLEVE UNA GRAN DESILUCIÓN, VIENE LA CAJA ABIERTA, SIN PLASTICO Y CON PELOS, NO PUEDO VALORAR DE OTRA MANERA.",2023-05-27,ARTICULO PESIMO Y EN MAL ESTADO,1,,0,Schwarz,en
R1P3KWKWMVZBQW,Natalia C.,"Es un poco gordo, pero cumple su funcion",2021-12-16,Bueno,4,,0,Schwarz,es
R1YRSVKVDYQHD9,Anne P.,Pour mon usage personnel c'est parfait même si la poignée est beaucoup plus grosse que je m'y attendais,2022-02-25,Super,5,,0,Schwarz,fr
R3R30QJYI3WPQ5,Amazon Customer,"I liked the product, I have a lot of hair and thick.  Much faster than a reg. Blower and brushes",2022-02-06,Good product,5,,0,Schwarz,en
